id,username,created_at,lng,lat,text
1517355302571495424,jesauls13,Fri Apr 22 04:11:09 +0000 2022,-122.0674015,48.018224000000004,@taylurk @thirdbornashley What the hell is a mom jean?
1517355303414599680,Kaiekay1,Fri Apr 22 04:11:10 +0000 2022,-117.60378299999999,34.0451585,I like being a bbw cause then I’m always someone last choice but good coochie cause know one been inside
1517355304849227779,StacyMichelleB,Fri Apr 22 04:11:10 +0000 2022,-88.16155549999999,30.683649,@JonsCrazyTweets I had a pretty hectic day myself.💖
1517355305297793024,stevec50,Fri Apr 22 04:11:10 +0000 2022,-117.671611,33.6463475,@ctototoo That film is amazing!
1517355306271088641,KrisColvin,Fri Apr 22 04:11:10 +0000 2022,-98.319925,38.498196,I need it.
1517355306304552960,azhiaziam,Fri Apr 22 04:11:10 +0000 2022,-158.04772854,21.6684931,Congrats to @nikoa_gazzola for winning the Hawaiian State Championships!!  (Boys division 14-15) @gsgthedad… https://t.co/h65T5oGEKL
1517355306220593152,CelestePoetProf,Fri Apr 22 04:11:10 +0000 2022,-122.334461,47.307568,Going to an art museum always rejuvenates me. https://t.co/G482ybuOym
1517355307751649281,MonicaMaldorad3,Fri Apr 22 04:11:11 +0000 2022,-78.85356300000001,42.896229500000004,@Sinfulskin2 Cremated I absolutely refuse to be put in the ground!
1517355308678590465,creysbeats,Fri Apr 22 04:11:11 +0000 2022,-105.25525981,39.99913319,"Coaches meeting (@ World Famous Dark Horse Bar &amp; Grill - @bouldershorse in Boulder, CO) https://t.co/kumrTqtUwP"
1517355308724588545,cathiebun,Fri Apr 22 04:11:11 +0000 2022,-117.0226945,38.502147,@AutumnDragons @NMmusicjunkie Gud! Ise will pick youse up in youse town and weez will get permission to fly ober da… https://t.co/Ly4nbePBlr
1517355308586344463,YuriyATL,Fri Apr 22 04:11:11 +0000 2022,-84.3064885,33.9430725,This “Brambleton” intro is crazyyyy.🔥#ItsAlmostDry @PUSHA_T https://t.co/M8Phw45Bms
1517355309869813760,Weathergeek051,Fri Apr 22 04:11:11 +0000 2022,-94.4345195,39.2396655,@markiplier Boob reduction
1517355310331084803,karringtonna,Fri Apr 22 04:11:11 +0000 2022,-85.7223455,38.195555,New car 😩
1517355309584551938,Nevixd,Fri Apr 22 04:11:11 +0000 2022,-81.267942,32.099475999999996,"NEW @donovan_hts OUT NOW!!!#ChelseaParkAfterDark is now live! Spotify: https://t.co/4O2NZ6pOMBAnd, if you’re… https://t.co/KlaxIzY72O"
1517355314177187840,exinhale_,Fri Apr 22 04:11:12 +0000 2022,-158.0694295,21.344561,@spicybear69 I’m sure you know the way 😈
1517355314240237568,AshleySiegs,Fri Apr 22 04:11:12 +0000 2022,-73.9685415,40.780709,12/30 (redux) 🔥 as usual
1517355315326382080,scottyager3,Fri Apr 22 04:11:12 +0000 2022,-111.928142,33.392883999999995,"Jason Kidd is the MVP of this series so far. What a job he has done defensively and rotation wise, still giving jos… https://t.co/aoD20raie4"
1517355316144492544,Stellartones,Fri Apr 22 04:11:13 +0000 2022,-97.432425,27.737151,Why Van do Earn like that 👀🥴🤷‍♂️? #AtlantaFX #atlanta @AtlantaFX
1517355316366782465,missangelkitten,Fri Apr 22 04:11:13 +0000 2022,-100.0768885,31.1688935,@JordiVilasuso @sharonlcase @JoshuaMorrowYR You are already BEYOND missed! I was so excited to see your character g… https://t.co/g91XuFhOwN
1517355319512473600,achs_fred,Fri Apr 22 04:11:13 +0000 2022,-75.117998,40.0048655,@sepooh88 @Saboourns @JoeHoldenCBS3 @manuelsmith @CBSPhilly I also hope they go out of business
1517355319982239744,2_words_1finger,Fri Apr 22 04:11:14 +0000 2022,-95.44648649999999,29.838495,Good night 😘 y’all
1517355322104418305,CombatChuk,Fri Apr 22 04:11:14 +0000 2022,-104.976767,39.534793500000006,"Hope you had a good rest Jokic, time to come back in"
1517355322309955584,SJSamano,Fri Apr 22 04:11:14 +0000 2022,-118.40899,34.0060125,"Seen quite a few tweets like this today, and if you understand that Deebo isn’t worth as much as Tyreek and Davante… https://t.co/cz8ZCj3iv2"
1517355323215908864,FreeTown30,Fri Apr 22 04:11:14 +0000 2022,-118.4119065,34.0207895,"I woulda just bought Mecerdes-Benz, the entire company....but I'm different"
